Postaja,Leto,Mesec,SO2
sostanj,2009,Jan,3.0
topolsica,2009,Jan,3.0
veliki vrh,2009,Jan,7.0
zavodnje,2009,Jan,4.0
velenje,2009,Jan,2.0
graska gora,2009,Jan,5.0
pesje,2009,Jan,5.0
skale,2009,Jan,9.0
kovk,2009,Jan,10.0
dobovec,2009,Jan,18.0
kum,2009,Jan,14.0
ravenska vas,2009,Jan,10.0
brestanica-sv.mohor,2009,Jan,13.0
ljubljana b.,2009,Feb,5.0
ljubljana center,2009,Feb,8.0
maribor center,2009,Feb,11.0
celje,2009,Feb,4.0
trbovlje,2009,Feb,7.0
hrastnik,2009,Feb,6.0
zagorje,2009,Feb,9.0
nova gorica,2009,Feb,4.0
vnajnarje,2009,Feb,
sostanj,2009,Feb,3.0
topolsica,2009,Feb,3.0
veliki vrh,2009,Feb,9.0
zavodnje,2009,Feb,4.0
velenje,2009,Feb,2.0
graska gora,2009,Feb,5.0
pesje,2009,Feb,4.0
skale,2009,Feb,2.0
kovk,2009,Feb,7.0
dobovec,2009,Feb,8.0
kum,2009,Feb,3.0
ravenska vas,2009,Feb,5.0
brestanica-sv.mohor,2009,Feb,11.0
ljubljana b.,2009,Mar,4.0
ljubljana center,2009,Mar,5.0
maribor center,2009,Mar,4.0
celje,2009,Mar,5.0
trbovlje,2009,Mar,7.0
hrastnik,2009,Mar,5.0
zagorje,2009,Mar,7.0
nova gorica,2009,Mar,4.0
vnajnarje,2009,Mar,
sostanj,2009,Mar,4.0
topolsica,2009,Mar,2.0
veliki vrh,2009,Mar,6.0
zavodnje,2009,Mar,3.0
velenje,2009,Mar,2.0
graska gora,2009,Mar,4.0
pesje,2009,Mar,4.0
skale,2009,Mar,1.0
kovk,2009,Mar,7.0
dobovec,2009,Mar,7.0
kum,2009,Mar,4.0
ravenska vas,2009,Mar,6.0
brestanica-sv.mohor,2009,Mar,16.0
ljubljana b.,2009,Apr,3.0
ljubljana center,2009,Apr,7.0
maribor center,2009,Apr,4.0
celje,2009,Apr,5.0
trbovlje,2009,Apr,4.0
hrastnik,2009,Apr,4.0
zagorje,2009,Apr,6.0
nova gorica,2009,Apr,5.0
vnajnarje,2009,Apr,
sostanj,2009,Apr,4.0
topolsica,2009,Apr,3.0
veliki vrh,2009,Apr,5.0
zavodnje,2009,Apr,3.0
velenje,2009,Apr,2.0
graska gora,2009,Apr,4.0
pesje,2009,Apr,4.0
skale,2009,Apr,1.0
kovk,2009,Apr,4.0
dobovec,2009,Apr,6.0
kum,2009,Apr,6.0
ravenska vas,2009,Apr,10.0
brestanica-sv.mohor,2009,Apr,6.0
ljubljana b.,2009,Maj,6.0
ljubljana center,2009,Maj,3.0
maribor center,2009,Maj,3.0
celje,2009,Maj,3.0
trbovlje,2009,Maj,4.0
hrastnik,2009,Maj,3.0
zagorje,2009,Maj,
nova gorica,2009,Maj,6.0
vnajnarje,2009,Maj,
sostanj,2009,Maj,5.0
topolsica,2009,Maj,3.0
veliki vrh,2009,Maj,4.0
zavodnje,2009,Maj,4.0
velenje,2009,Maj,2.0
graska gora,2009,Maj,3.0
pesje,2009,Maj,4.0
skale,2009,Maj,1.0
kovk,2009,Maj,2.0
dobovec,2009,Maj,3.0
kum,2009,Maj,2.0
ravenska vas,2009,Maj,6.0
brestanica-sv.mohor,2009,Maj,9.0
ljubljana b.,2009,Jun,3.0
ljubljana center,2009,Jun,4.0
maribor center,2009,Jun,2.0
celje,2009,Jun,3.0
trbovlje,2009,Jun,4.0
hrastnik,2009,Jun,3.0
zagorje,2009,Jun,
nova gorica,2009,Jun,2.0
vnajnarje,2009,Jun,
sostanj,2009,Jun,6.0
topolsica,2009,Jun,2.0
veliki vrh,2009,Jun,4.0
zavodnje,2009,Jun,3.0
velenje,2009,Jun,2.0
graska gora,2009,Jun,4.0
pesje,2009,Jun,4.0
skale,2009,Jun,5.0
kovk,2009,Jun,12.0
dobovec,2009,Jun,5.0
kum,2009,Jun,3.0
ravenska vas,2009,Jun,4.0
brestanica-sv.mohor,2009,Jun,9.0
ljubljana b.,2009,Jul,3.0
ljubljana center,2009,Jul,5.0
maribor center,2009,Jul,3.0
celje,2009,Jul,6.0
trbovlje,2009,Jul,4.0
hrastnik,2009,Jul,3.0
zagorje,2009,Jul,
nova gorica,2009,Jul,1.0
vnajnarje,2009,Jul,
sostanj,2009,Jul,8.0
topolsica,2009,Jul,3.0
veliki vrh,2009,Jul,5.0
zavodnje,2009,Jul,7.0
velenje,2009,Jul,4.0
graska gora,2009,Jul,3.0
pesje,2009,Jul,4.0
skale,2009,Jul,6.0
kovk,2009,Jul,8.0
dobovec,2009,Jul,3.0
kum,2009,Jul,3.0
ravenska vas,2009,Jul,7.0
brestanica-sv.mohor,2009,Jul,8.0
ljubljana b.,2009,Avg,3.0
ljubljana center,2009,Avg,5.0
maribor center,2009,Avg,2.0
celje,2009,Avg,2.0
trbovlje,2009,Avg,4.0
hrastnik,2009,Avg,3.0
zagorje,2009,Avg,
nova gorica,2009,Avg,6.0
vnajnarje,2009,Avg,
sostanj,2009,Avg,3.0
topolsica,2009,Avg,2.0
veliki vrh,2009,Avg,2.0
zavodnje,2009,Avg,7.0
velenje,2009,Avg,1.0
graska gora,2009,Avg,1.0
pesje,2009,Avg,4.0
skale,2009,Avg,4.0
kovk,2009,Avg,7.0
dobovec,2009,Avg,3.0
kum,2009,Avg,3.0
ravenska vas,2009,Avg,8.0
brestanica-sv.mohor,2009,Avg,10.0
ljubljana b.,2009,Sep,3.0
ljubljana center,2009,Sep,5.0
maribor center,2009,Sep,2.0
celje,2009,Sep,4.0
trbovlje,2009,Sep,3.0
hrastnik,2009,Sep,3.0
zagorje,2009,Sep,
nova gorica,2009,Sep,3.0
vnajnarje,2009,Sep,
sostanj,2009,Sep,5.0
topolsica,2009,Sep,3.0
veliki vrh,2009,Sep,3.0
zavodnje,2009,Sep,9.0
velenje,2009,Sep,2.0
graska gora,2009,Sep,1.0
pesje,2009,Sep,2.0
skale,2009,Sep,5.0
kovk,2009,Sep,11.0
dobovec,2009,Sep,3.0
kum,2009,Sep,6.0
ravenska vas,2009,Sep,9.0
brestanica-sv.mohor,2009,Sep,18.0
ljubljana b.,2009,Okt,2.0
ljubljana center,2009,Okt,4.0
maribor center,2009,Okt,4.0
celje,2009,Okt,8.0
trbovlje,2009,Okt,4.0
hrastnik,2009,Okt,3.0
zagorje,2009,Okt,
nova gorica,2009,Okt,5.0
vnajnarje,2009,Okt,
sostanj,2009,Okt,1.0
topolsica,2009,Okt,4.0
veliki vrh,2009,Okt,3.0
zavodnje,2009,Okt,9.0
velenje,2009,Okt,2.0
graska gora,2009,Okt,2.0
pesje,2009,Okt,3.0
skale,2009,Okt,4.0
kovk,2009,Okt,9.0
dobovec,2009,Okt,3.0
kum,2009,Okt,4.0
ravenska vas,2009,Okt,8.0
brestanica-sv.mohor,2009,Okt,14.0
ljubljana b.,2009,Nov,2.0
ljubljana center,2009,Nov,2.0
maribor center,2009,Nov,9.0
celje,2009,Nov,7.0
trbovlje,2009,Nov,4.0
hrastnik,2009,Nov,7.0
zagorje,2009,Nov,
nova gorica,2009,Nov,2.0
vnajnarje,2009,Nov,
sostanj,2009,Nov,3.0
topolsica,2009,Nov,7.0
veliki vrh,2009,Nov,7.0
zavodnje,2009,Nov,9.0
velenje,2009,Nov,2.0
graska gora,2009,Nov,1.0
pesje,2009,Nov,7.0
skale,2009,Nov,8.0
kovk,2009,Nov,11.0
dobovec,2009,Nov,5.0
kum,2009,Nov,4.0
ravenska vas,2009,Nov,8.0
brestanica-sv.mohor,2009,Nov,13.0
ljubljana b.,2009,Dec,3.0
ljubljana center,2009,Dec,5.0
maribor center,2009,Dec,8.0
celje,2009,Dec,6.0
trbovlje,2009,Dec,4.0
hrastnik,2009,Dec,4.0
zagorje,2009,Dec,
nova gorica,2009,Dec,5.0
vnajnarje,2009,Dec,
sostanj,2009,Dec,5.0
topolsica,2009,Dec,8.0
veliki vrh,2009,Dec,8.0
zavodnje,2009,Dec,7.0
velenje,2009,Dec,2.0
graska gora,2009,Dec,
pesje,2009,Dec,9.0
skale,2009,Dec,9.0
kovk,2009,Dec,11.0
dobovec,2009,Dec,6.0
kum,2009,Dec,7.0
ravenska vas,2009,Dec,12.0
brestanica-sv.mohor,2009,Dec,15.0
ljubljana b.,2010,Jan,4.0
ljubljana center,2010,Jan,6.0
celje,2010,Jan,12.0
trbovlje,2010,Jan,3.0
hrastnik,2010,Jan,9.0
zagorje,2010,Jan,16.0
iskrba,2010,Jan,3.9
vnajnarje,2010,Jan,6.0
sostanj,2010,Jan,5.0
topolsica,2010,Jan,2.0
veliki vrh,2010,Jan,8.0
zavodnje,2010,Jan,9.0
velenje,2010,Jan,3.0
graska gora,2010,Jan,2.0
pesje,2010,Jan,7.0
skale,2010,Jan,3.0
kovk,2010,Jan,9.0
dobovec,2010,Jan,10.0
kum,2010,Jan,9.0
ravenska vas,2010,Jan,15.0
brestanica-sv.mohor,2010,Jan,10.0
ljubljana b.,2010,Feb,4.0
ljubljana center,2010,Feb,7.0
celje,2010,Feb,11.0
trbovlje,2010,Feb,2.0
hrastnik,2010,Feb,9.0
zagorje,2010,Feb,12.0
iskrba,2010,Feb,2.5
vnajnarje,2010,Feb,5.0
sostanj,2010,Feb,7.0
topolsica,2010,Feb,3.0
veliki vrh,2010,Feb,7.0
zavodnje,2010,Feb,7.0
velenje,2010,Feb,4.0
graska gora,2010,Feb,2.0
pesje,2010,Feb,6.0
skale,2010,Feb,5.0
kovk,2010,Feb,14.0
dobovec,2010,Feb,5.0
kum,2010,Feb,9.0
ravenska vas,2010,Feb,15.0
brestanica-sv.mohor,2010,Feb,18.0
ljubljana b.,2010,Mar,2.0
ljubljana center,2010,Mar,7.0
celje,2010,Mar,9.0
trbovlje,2010,Mar,2.0
hrastnik,2010,Mar,6.0
zagorje,2010,Mar,6.0
iskrba,2010,Mar,1.0
vnajnarje,2010,Mar,4.0
sostanj,2010,Mar,7.0
topolsica,2010,Mar,2.0
veliki vrh,2010,Mar,6.0
zavodnje,2010,Mar,4.0
velenje,2010,Mar,1.0
graska gora,2010,Mar,3.0
pesje,2010,Mar,5.0
skale,2010,Mar,2.0
kovk,2010,Mar,11.0
dobovec,2010,Mar,3.0
kum,2010,Mar,12.0
ravenska vas,2010,Mar,13.0
brestanica-sv.mohor,2010,Mar,19.0
ljubljana b.,2010,Apr,2.0
ljubljana center,2010,Apr,6.0
celje,2010,Apr,6.0
trbovlje,2010,Apr,5.0
hrastnik,2010,Apr,1.0
zagorje,2010,Apr,4.0
iskrba,2010,Apr,0.6
vnajnarje,2010,Apr,3.0
sostanj,2010,Apr,8.0
topolsica,2010,Apr,2.0
veliki vrh,2010,Apr,6.0
zavodnje,2010,Apr,5.0
velenje,2010,Apr,1.0
graska gora,2010,Apr,1.0
pesje,2010,Apr,4.0
skale,2010,Apr,1.0
kovk,2010,Apr,5.0
dobovec,2010,Apr,2.0
kum,2010,Apr,20.0
ravenska vas,2010,Apr,8.0
brestanica-sv.mohor,2010,Apr,15.0
ljubljana b.,2010,Maj,1.0
ljubljana center,2010,Maj,5.0
celje,2010,Maj,5.0
trbovlje,2010,Maj,6.0
hrastnik,2010,Maj,1.0
zagorje,2010,Maj,8.0
iskrba,2010,Maj,0.6
vnajnarje,2010,Maj,2.0
sostanj,2010,Maj,9.0
topolsica,2010,Maj,2.0
veliki vrh,2010,Maj,4.0
zavodnje,2010,Maj,9.0
velenje,2010,Maj,2.0
graska gora,2010,Maj,3.0
pesje,2010,Maj,5.0
skale,2010,Maj,2.0
kovk,2010,Maj,3.0
dobovec,2010,Maj,1.0
kum,2010,Maj,13.0
ravenska vas,2010,Maj,6.0
brestanica-sv.mohor,2010,Maj,21.0
ljubljana b.,2010,Jun,1
ljubljana center,2010,Jun,6
celje,2010,Jun,4
trbovlje,2010,Jun,1
hrastnik,2010,Jun,2
zagorje,2010,Jun,8
iskrba,2010,Jun,1.3
vnajnarje,2010,Jun,2
sostanj,2010,Jun,3
topolsica,2010,Jun,4
veliki vrh,2010,Jun,7
zavodnje,2010,Jun,7
velenje,2010,Jun,4
graska gora,2010,Jun,1
pesje,2010,Jun,5
skale,2010,Jun,5
kovk,2010,Jun,5
dobovec,2010,Jun,1
kum,2010,Jun,7
ravenska vas,2010,Jun,5
brestanica-sv.mohor,2010,Jun,14*
ljubljana b.,2010,Jul,1.0
ljubljana center,2010,Jul,5.0
celje,2010,Jul,4.0
trbovlje,2010,Jul,1.0
hrastnik,2010,Jul,1.0
zagorje,2010,Jul,5.0
iskrba,2010,Jul,0.8
vnajnarje,2010,Jul,1.0
sostanj,2010,Jul,5.0
topolsica,2010,Jul,2.0
veliki vrh,2010,Jul,7.0
zavodnje,2010,Jul,5.0
velenje,2010,Jul,2.0
graska gora,2010,Jul,1.0
pesje,2010,Jul,7.0
skale,2010,Jul,6.0
kovk,2010,Jul,7.0
dobovec,2010,Jul,2.0
kum,2010,Jul,7.0
ravenska vas,2010,Jul,7.0
brestanica-sv.mohor,2010,Jul,10.0
ljubljana b.,2010,Avg,1.0
ljubljana center,2010,Avg,5.0
celje,2010,Avg,2.0
trbovlje,2010,Avg,1.0
hrastnik,2010,Avg,2.0
zagorje,2010,Avg,4.0
iskrba,2010,Avg,1.1
vnajnarje,2010,Avg,2.0
sostanj,2010,Avg,8.0
topolsica,2010,Avg,5.0
veliki vrh,2010,Avg,9.0
zavodnje,2010,Avg,9.0
velenje,2010,Avg,2.0
graska gora,2010,Avg,1.0
pesje,2010,Avg,10.0
skale,2010,Avg,8.0
kovk,2010,Avg,12.0
dobovec,2010,Avg,8.0
kum,2010,Avg,5.0
ravenska vas,2010,Avg,10.0
brestanica-sv.mohor,2010,Avg,15.0
ljubljana b.,2010,Sep,1.0
ljubljana center,2010,Sep,4.0
celje,2010,Sep,4.0
trbovlje,2010,Sep,2.0
hrastnik,2010,Sep,6.0
zagorje,2010,Sep,7.0
iskrba,2010,Sep,0.9
vnajnarje,2010,Sep,2.0
sostanj,2010,Sep,6.0
topolsica,2010,Sep,2.0
veliki vrh,2010,Sep,4.0
zavodnje,2010,Sep,4.0
velenje,2010,Sep,1.0
graska gora,2010,Sep,1.0
pesje,2010,Sep,6.0
skale,2010,Sep,3.0
kovk,2010,Sep,6.0
dobovec,2010,Sep,23.0
kum,2010,Sep,4.0
ravenska vas,2010,Sep,6.0
brestanica-sv.mohor,2010,Sep,14.0
ljubljana b.,2010,Okt,2.0
ljubljana center,2010,Okt,3.0
celje,2010,Okt,6.0
trbovlje,2010,Okt,2.0
hrastnik,2010,Okt,4.0
zagorje,2010,Okt,7.0
iskrba,2010,Okt,0.9
vnajnarje,2010,Okt,3.0
sostanj,2010,Okt,7.0
topolsica,2010,Okt,2.0
veliki vrh,2010,Okt,3.0
zavodnje,2010,Okt,4.0
velenje,2010,Okt,1.0
graska gora,2010,Okt,1.0
pesje,2010,Okt,11.0
skale,2010,Okt,4.0
kovk,2010,Okt,6.0
dobovec,2010,Okt,11.0
kum,2010,Okt,3.0
ravenska vas,2010,Okt,7.0
brestanica-sv.mohor,2010,Okt,8.0
ljubljana b.,2010,Nov,2.0
ljubljana center,2010,Nov,3.0
celje,2010,Nov,6.0
trbovlje,2010,Nov,4.0
hrastnik,2010,Nov,5.0
zagorje,2010,Nov,6.0
iskrba,2010,Nov,0.6
vnajnarje,2010,Nov,2.0
sostanj,2010,Nov,9.0
topolsica,2010,Nov,4.0
veliki vrh,2010,Nov,3.0
zavodnje,2010,Nov,2.0
velenje,2010,Nov,3.0
graska gora,2010,Nov,1.0
pesje,2010,Nov,6.0
skale,2010,Nov,4.0
kovk,2010,Nov,8.0
dobovec,2010,Nov,4.0
kum,2010,Nov,3.0
ravenska vas,2010,Nov,6.0
brestanica-sv.mohor,2010,Nov,11.0
ljubljana b.,2010,Dec,2.0
ljubljana center,2010,Dec,5.0
celje,2010,Dec,7.0
trbovlje,2010,Dec,10.0
hrastnik,2010,Dec,8.0
zagorje,2010,Dec,9.0
iskrba,2010,Dec,
vnajnarje,2010,Dec,3.0
sostanj,2010,Dec,9.0
topolsica,2010,Dec,4.0
veliki vrh,2010,Dec,2.0
zavodnje,2010,Dec,4.0
velenje,2010,Dec,3.0
graska gora,2010,Dec,3.0
pesje,2010,Dec,3.0
skale,2010,Dec,7.0
kovk,2010,Dec,10.0
dobovec,2010,Dec,5.0
kum,2010,Dec,2.0
ravenska vas,2010,Dec,7.0
brestanica-sv.mohor,2010,Dec,19.0
ljubljana b.,2011,Jan,3.2
ljubljana center,2011,Jan,6.5
maribor center,2011,Jan,3.7
celje,2011,Jan,5.3
trbovlje,2011,Jan,8.6
hrastnik,2011,Jan,2.8
zagorje,2011,Jan,9.1
iskrba,2011,Jan,1.7
vnajnarje,2011,Jan,3.8
sostanj,2011,Jan,4.2
topolsica,2011,Jan,5.6
veliki vrh,2011,Jan,4.8
zavodnje,2011,Jan,4.9
velenje,2011,Jan,2.6
graska gora,2011,Jan,5.0
pesje,2011,Jan,3.9
skale,2011,Jan,6.4
kovk,2011,Jan,9.1
dobovec,2011,Jan,7.4
kum,2011,Jan,1.3
ravenska vas,2011,Jan,8.1
brestanica-sv.mohor,2011,Jan,4.4
ljubljana b.,2011,Feb,4.5
ljubljana center,2011,Feb,6.2
maribor center,2011,Feb,4.7
celje,2011,Feb,8.4
trbovlje,2011,Feb,13.2
hrastnik,2011,Feb,4.6
zagorje,2011,Feb,11.7
iskrba,2011,Feb,2.7
vnajnarje,2011,Feb,6.0
sostanj,2011,Feb,6.1
topolsica,2011,Feb,4.2
veliki vrh,2011,Feb,4.9
zavodnje,2011,Feb,5.4
velenje,2011,Feb,3.2
graska gora,2011,Feb,4.8
pesje,2011,Feb,5.5
skale,2011,Feb,11.0
kovk,2011,Feb,13.0
dobovec,2011,Feb,8.5
kum,2011,Feb,3.3
ravenska vas,2011,Feb,13.0
brestanica-sv.mohor,2011,Feb,7.4
ljubljana b.,2011,Mar,3.3
ljubljana center,2011,Mar,7.1
maribor center,2011,Mar,4.4
celje,2011,Mar,5.9
trbovlje,2011,Mar,8.1
hrastnik,2011,Mar,4.9
zagorje,2011,Mar,7.8
iskrba,2011,Mar,2.4
vnajnarje,2011,Mar,4.6
sostanj,2011,Mar,8.1
topolsica,2011,Mar,3.3
veliki vrh,2011,Mar,5.7
zavodnje,2011,Mar,4.2
velenje,2011,Mar,4.0
graska gora,2011,Mar,5.3
pesje,2011,Mar,7.1
skale,2011,Mar,5.8
kovk,2011,Mar,12.2
dobovec,2011,Mar,5.1
kum,2011,Mar,3.1
ravenska vas,2011,Mar,11.1
brestanica-sv.mohor,2011,Mar,5.5
ljubljana b.,2011,Apr,1.5
ljubljana center,2011,Apr,4.8
maribor center,2011,Apr,2.0
celje,2011,Apr,3.6
trbovlje,2011,Apr,5.2
hrastnik,2011,Apr,4.3
zagorje,2011,Apr,7.7
iskrba,2011,Apr,0.6
vnajnarje,2011,Apr,2.7
sostanj,2011,Apr,5.6
topolsica,2011,Apr,2.0
veliki vrh,2011,Apr,6.1
zavodnje,2011,Apr,3.5
velenje,2011,Apr,0.5
graska gora,2011,Apr,0.7
pesje,2011,Apr,4.8
skale,2011,Apr,1.8
kovk,2011,Apr,8.1
dobovec,2011,Apr,5.9
kum,2011,Apr,3.6
ravenska vas,2011,Apr,7.9
brestanica-sv.mohor,2011,Apr,2.0
ljubljana b.,2011,Maj,1.2
ljubljana center,2011,Maj,4.0
maribor center,2011,Maj,2.3
celje,2011,Maj,5.9
trbovlje,2011,Maj,5.2
hrastnik,2011,Maj,4.0
zagorje,2011,Maj,5.7
iskrba,2011,Maj,0.6
vnajnarje,2011,Maj,3.5
sostanj,2011,Maj,3.2
topolsica,2011,Maj,1.8
veliki vrh,2011,Maj,7.1
zavodnje,2011,Maj,2.5
velenje,2011,Maj,2.0
graska gora,2011,Maj,1.8
pesje,2011,Maj,4.7
skale,2011,Maj,2.8
kovk,2011,Maj,7.1
dobovec,2011,Maj,6.0
kum,2011,Maj,4.3
ravenska vas,2011,Maj,9.1
brestanica-sv.mohor,2011,Maj,0.9
ljubljana b.,2011,Jun,1.2
ljubljana center,2011,Jun,3.3
maribor center,2011,Jun,1.2
celje,2011,Jun,3.2
trbovlje,2011,Jun,4.7
hrastnik,2011,Jun,3.6
zagorje,2011,Jun,3.9
iskrba,2011,Jun,0.5
vnajnarje,2011,Jun,1.7
sostanj,2011,Jun,3.1
topolsica,2011,Jun,1.4
veliki vrh,2011,Jun,5.5
zavodnje,2011,Jun,1.6
velenje,2011,Jun,3.3
graska gora,2011,Jun,0.8
pesje,2011,Jun,4.4
skale,2011,Jun,7.7
kovk,2011,Jun,8.0
dobovec,2011,Jun,7.1
kum,2011,Jun,4.4
ravenska vas,2011,Jun,10.2
brestanica-sv.mohor,2011,Jun,1.1
ljubljana b.,2011,Jul,3.1
ljubljana center,2011,Jul,4.7
maribor center,2011,Jul,1.6
celje,2011,Jul,5.0
trbovlje,2011,Jul,5.2
hrastnik,2011,Jul,4.9
zagorje,2011,Jul,5.1
iskrba,2011,Jul,0.6
vnajnarje,2011,Jul,2.2
sostanj,2011,Jul,4.5
topolsica,2011,Jul,1.8
veliki vrh,2011,Jul,7.1
zavodnje,2011,Jul,2.1
velenje,2011,Jul,1.6
graska gora,2011,Jul,1.0
pesje,2011,Jul,5.0
skale,2011,Jul,8.8
kovk,2011,Jul,9.9
dobovec,2011,Jul,5.5
kum,2011,Jul,3.7
ravenska vas,2011,Jul,10.5
brestanica-sv.mohor,2011,Jul,1.3
ljubljana b.,2011,Avg,1.3
ljubljana center,2011,Avg,2.9
maribor center,2011,Avg,2.3
celje,2011,Avg,4.1
trbovlje,2011,Avg,2.8
hrastnik,2011,Avg,4.8
zagorje,2011,Avg,8.3
iskrba,2011,Avg,0.6
vnajnarje,2011,Avg,1.5
sostanj,2011,Avg,5.9
topolsica,2011,Avg,3.7
veliki vrh,2011,Avg,7.0
zavodnje,2011,Avg,3.3
velenje,2011,Avg,7.2
graska gora,2011,Avg,2.2
pesje,2011,Avg,4.8
skale,2011,Avg,7.0
kovk,2011,Avg,9.2
dobovec,2011,Avg,9.1
kum,2011,Avg,2.3
ravenska vas,2011,Avg,13.9
brestanica-sv.mohor,2011,Avg,1.1
ljubljana b.,2011,Sep,1.7
ljubljana center,2011,Sep,3.9
maribor center,2011,Sep,3.3
celje,2011,Sep,3.7
trbovlje,2011,Sep,5.6
hrastnik,2011,Sep,4.3
zagorje,2011,Sep,15.5
iskrba,2011,Sep,0.6
vnajnarje,2011,Sep,3.0
sostanj,2011,Sep,4.4
topolsica,2011,Sep,4.2
veliki vrh,2011,Sep,5.1
zavodnje,2011,Sep,3.4
velenje,2011,Sep,7.5
graska gora,2011,Sep,1.1
pesje,2011,Sep,5.2
skale,2011,Sep,9.0
kovk,2011,Sep,10.3
dobovec,2011,Sep,5.9
kum,2011,Sep,4.2
ravenska vas,2011,Sep,12.1
brestanica-sv.mohor,2011,Sep,2.5
ljubljana b.,2011,Okt,1.9
ljubljana center,2011,Okt,2.5
maribor center,2011,Okt,3.2
celje,2011,Okt,4.5
trbovlje,2011,Okt,6.0
hrastnik,2011,Okt,3.9
zagorje,2011,Okt,3.7
iskrba,2011,Okt,0.4
vnajnarje,2011,Okt,3.1
sostanj,2011,Okt,5.0
topolsica,2011,Okt,1.9
veliki vrh,2011,Okt,4.0
zavodnje,2011,Okt,3.4
velenje,2011,Okt,1.7
graska gora,2011,Okt,0.8
pesje,2011,Okt,5.0
skale,2011,Okt,5.3
kovk,2011,Okt,10.1
dobovec,2011,Okt,7.3
kum,2011,Okt,4.7
ravenska vas,2011,Okt,12.2
brestanica-sv.mohor,2011,Okt,2.7
ljubljana b.,2011,Nov,4.5
ljubljana center,2011,Nov,3.3
maribor center,2011,Nov,4.4
celje,2011,Nov,8.1
trbovlje,2011,Nov,9.6
hrastnik,2011,Nov,8.7
zagorje,2011,Nov,3.9
iskrba,2011,Nov,1.5
vnajnarje,2011,Nov,4.5
sostanj,2011,Nov,5.1
topolsica,2011,Nov,1.9
veliki vrh,2011,Nov,4.8
zavodnje,2011,Nov,5.4
velenje,2011,Nov,2.0
graska gora,2011,Nov,1.3
pesje,2011,Nov,5.0
skale,2011,Nov,6.4
kovk,2011,Nov,16.9
dobovec,2011,Nov,16.7
kum,2011,Nov,7.5
ravenska vas,2011,Nov,14.8
brestanica-sv.mohor,2011,Nov,5.1
ljubljana b.,2011,Dec,2.4
ljubljana center,2011,Dec,4.4
maribor center,2011,Dec,2.7
celje,2011,Dec,10.0
trbovlje,2011,Dec,6.8
hrastnik,2011,Dec,4.8
zagorje,2011,Dec,1.6
iskrba,2011,Dec,0.2
vnajnarje,2011,Dec,1.0
sostanj,2011,Dec,7.5
topolsica,2011,Dec,2.7
veliki vrh,2011,Dec,4.0
zavodnje,2011,Dec,3.1
velenje,2011,Dec,3.5
graska gora,2011,Dec,3.2
pesje,2011,Dec,5.9
skale,2011,Dec,8.4
kovk,2011,Dec,13.1
dobovec,2011,Dec,6.4
kum,2011,Dec,8.1
ravenska vas,2011,Dec,8.4
brestanica-sv.mohor,2011,Dec,3.4
ljubljana bezigrad,2012,Jan,5
ljubljana center,2012,Jan,4
maribor center,2012,Jan,7
celje,2012,Jan,10
trbovlje,2012,Jan,10
hrastnik,2012,Jan,6
zagorje,2012,Jan,4
iskrba,2012,Jan,5
zelena trava,2012,Jan,1
vnajnarje,2012,Jan,0
sostanj,2012,Jan,7
topolsica,2012,Jan,2
veliki vrh,2012,Jan,6
zavodnje,2012,Jan,4
velenje,2012,Jan,3
graska gora,2012,Jan,4
pesje,2012,Jan,6
skale,2012,Jan,9
kovk,2012,Jan,8
dobovec,2012,Jan,9
kum,2012,Jan,10
ravenska vas,2012,Jan,10
brestanica-sv.mohor,2012,Jan,5
ljubljana bezigrad,2012,Feb,10
ljubljana center,2012,Feb,6
maribor center,2012,Feb,7
celje,2012,Feb,14
trbovlje,2012,Feb,15
hrastnik,2012,Feb,9
zagorje,2012,Feb,8
iskrba,2012,Feb,10
zelena trava,2012,Feb,7
vnajnarje,2012,Feb,7
sostanj,2012,Feb,8
topolsica,2012,Feb,2
veliki vrh,2012,Feb,9
zavodnje,2012,Feb,4
velenje,2012,Feb,3
graska gora,2012,Feb,5
pesje,2012,Feb,8
skale,2012,Feb,5
kovk,2012,Feb,12
dobovec,2012,Feb,10
kum,2012,Feb,11
ravenska vas,2012,Feb,16
brestanica-sv.mohor,2012,Feb,7
ljubljana bezigrad,2012,Mar,8
ljubljana center,2012,Mar,5
maribor center,2012,Mar,4
celje,2012,Mar,7
trbovlje,2012,Mar,11
hrastnik,2012,Mar,7
zagorje,2012,Mar,4
iskrba,2012,Mar,8
zelena trava,2012,Mar,7
vnajnarje,2012,Mar,7
sostanj,2012,Mar,10
topolsica,2012,Mar,4
veliki vrh,2012,Mar,11
zavodnje,2012,Mar,3
velenje,2012,Mar,3
graska gora,2012,Mar,2
pesje,2012,Mar,8
skale,2012,Mar,5
kovk,2012,Mar,10
dobovec,2012,Mar,6
kum,2012,Mar,11
ravenska vas,2012,Mar,12
brestanica-sv.mohor,2012,Mar,4
ljubljana bezigrad,2012,Apr,6
ljubljana center,2012,Apr,5
maribor center,2012,Apr,4
celje,2012,Apr,5
trbovlje,2012,Apr,5
hrastnik,2012,Apr,5
zagorje,2012,Apr,2
iskrba,2012,Apr,6
zelena trava,2012,Apr,2
vnajnarje,2012,Apr,4
sostanj,2012,Apr,11
topolsica,2012,Apr,2
veliki vrh,2012,Apr,6
zavodnje,2012,Apr,4
velenje,2012,Apr,6
graska gora,2012,Apr,2
pesje,2012,Apr,3
skale,2012,Apr,9
kovk,2012,Apr,12
dobovec,2012,Apr,6
